link,product_name,keywords,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,marketplace,suggestion,itemid,shopid
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A2%E0%B8%B2%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B5%E0%B9%89%E0%B8%A2%E0%B9%84%E0%B8%A3-%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9A%E0%B8%84%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2-%E0%B8%81%E0%B8%B8%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%9A-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3-i.1005036366.23554397362?sp_atk=d7dfcd6b-bf55-4a4f-b8ab-3fa0e4bc949d&xptdk=d7dfcd6b-bf55-4a4f-b8ab-3fa0e4bc949d,น้ำยากำจัดเพลี้ยไร เชื้อรา และแบคทีเรีย กุหลาบ สูตรเข้มข้น ชนิดผสมน้ำ,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 47 ชิ้น,,990.0,990.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=23554397362&shopid=1005036366,23554397362,1005036366
https://shopee.co.th/500G-1KG-%E0%B8%9F%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%84-%E0%B8%9F%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%84%E0%B9%81%E0%B8%AD%E0%B8%8B%E0%B8%B4%E0%B8%94%E0%B8%9C%E0%B8%87-95-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2-%E0%B8%AE%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%A1%E0%B8%99-%E0%B8%A5%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%94%E0%B8%B5-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%95%E0%B8%B0%E0%B8%81%E0%B8%AD%E0%B8%99-Fulvic-acid-95-Chemrich-i.178086085.22641471901?sp_atk=a4978264-540c-442d-b642-292edf74f8a0&xptdk=a4978264-540c-442d-b642-292edf74f8a0,500G/1KG ฟูลวิค ฟูลวิคแอซิดผง 95% ช่วยดูดซึมสารอาหาร ปุ๋ย ฮอร์โมน ละลายน้ำดี ไม่มีตะกอน / Fulvic acid 95% - Chemrich,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 1.2พัน ชิ้น,,119.0,119.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=22641471901&shopid=178086085,22641471901,178086085
https://shopee.co.th/%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-250-%E0%B8%A1%E0%B8%A5.-%E0%B8%95%E0%B8%A3%E0%B8%B2-green-park-%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%8B%E0%B8%B6%E0%B8%A1-%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AB%E0%B8%A2%E0%B8%B1%E0%B8%94-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2-%E0%B8%A2%E0%B8%B2-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81-%E0%B8%A2%E0%B8%B2%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-%E0%B9%84%E0%B8%95%E0%B8%A3%E0%B9%82%E0%B8%84-%E0%B8%9A%E0%B8%B5%E0%B8%97%E0%B8%B5-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87-%E0%B8%9A%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%A7-i.366491025.19942291680?sp_atk=513f757f-a06e-4cd4-9f1b-00bfd04af7ef&xptdk=513f757f-a06e-4cd4-9f1b-00bfd04af7ef,สารจับใบ จากธรรมชาติ 250 มล. ตรา green park ดูดซึม จับใบ ประหยัด ปุ๋ย ยา น้ำหมัก ยากันเชื้อรา ไตรโค บีที ยาฆ่าแมลง บิวเว,น้ำหมัก,จังหวัดชัยนาท,4.9,,ขายแล้ว 1.1พัน ชิ้น,,99.0,69.0,-30%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=19942291680&shopid=366491025,19942291680,366491025
https://shopee.co.th/Bionic-%E0%B9%84%E0%B8%9A%E0%B9%82%E0%B8%AD%E0%B8%99%E0%B8%B4%E0%B8%84-(%E0%B8%9E%E0%B8%94.2)-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87-2-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%97%E0%B8%B3%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%9C%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%97%E0%B8%B3%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-i.133246893.8954466458?sp_atk=3c8832d6-48dd-4ed3-8042-66804efb0f32&xptdk=3c8832d6-48dd-4ed3-8042-66804efb0f32,Bionic ไบโอนิค (พด.2) 100 กรัม สารเร่ง 2 จุลินทรีย์ทำปุ๋ยหมักน้ำ ผงเร่งทำปุ๋ยอินทรีย์น้ำ น้ำหมักชีวภาพ,"อินทรีย์, น้ำหมัก, ปุ๋ยหมัก, ปุ๋ยอินทรีย์, น้ำหมักชีวภาพ, ชีวภาพ",จังหวัดนนทบุรี,4.9,,ขายแล้ว 7.8พัน ชิ้น,,60.0,60.0,,,official,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=8954466458&shopid=133246893,8954466458,133246893
https://shopee.co.th/%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87-%E0%B8%AB%E0%B8%8D%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AB%E0%B8%8D%E0%B9%89%E0%B8%B2%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94-%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%AB%E0%B8%8D%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AA%E0%B8%94-%E0%B8%AA%E0%B8%A7%E0%B8%A2-%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%A2-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%8D%E0%B9%89%E0%B8%B2-i.1005036366.23552613475?sp_atk=9ffc6d98-5c0f-4e24-8ecc-53b1ecf20887&xptdk=9ffc6d98-5c0f-4e24-8ecc-53b1ecf20887,ปุ๋ยน้ำเร่งบำรุง หญ้าสนาม บำรุงหญ้าทุกชนิด ให้หญ้าสนามมีความเขียวสด สวย ต้นสวย บำรุงสนามหญ้า,ปุ๋ยน้ำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 978 ชิ้น,,490.0,490.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=23552613475&shopid=1005036366,23552613475,1005036366
https://shopee.co.th/%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3-8-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3-All-Bio-i.119111337.3152471739?sp_atk=de82d110-4381-4770-8d57-562a574ec0f0&xptdk=de82d110-4381-4770-8d57-562a574ec0f0,สารบำรุงพืช อินทรีย์ รวมสูตร 8 สูตร All Bio,อินทรีย์,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 3.9พัน ชิ้น,,99.0,99.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=3152471739&shopid=119111337,3152471739,119111337
https://shopee.co.th/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2-%E0%B9%81%E0%B8%81%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%99-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%95%E0%B8%A3%E0%B8%B2-Green-Park-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%95%E0%B9%89%E0%B8%99-%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B9%82%E0%B8%95%E0%B9%84%E0%B8%A7-%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%99%E0%B8%B2-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%9B%E0%B8%A5%E0%B8%B2-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5-i.366491025.21488799242?sp_atk=f424424e-6819-45f2-881f-48d65b7b255c&xptdk=f424424e-6819-45f2-881f-48d65b7b255c,น้ำหมักปลา แกลลอน 1 ลิตร ตรา Green Park จุลินทรีย์ ชีวภาพ บำรุงต้น พืชโตไว ใบเขียวหนา บำรุงดิน เข้มข้น ปลา อินทรีย์ ทะเล,"อินทรีย์, น้ำหมัก, ชีวภาพ",จังหวัดชัยนาท,4.9,,ขายแล้ว 332 ชิ้น,,220.0,189.0,-14%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=21488799242&shopid=366491025,21488799242,366491025
https://shopee.co.th/BIONIC-%E0%B9%84%E0%B8%9A%E0%B9%82%E0%B8%AD%E0%B8%99%E0%B8%B4%E0%B8%84-(%E0%B8%9E.%E0%B8%94.1)-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%81%E0%B8%9E%E0%B8%84-6-%E0%B8%8B%E0%B8%AD%E0%B8%87-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87-1-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%95%E0%B8%A3-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%97%E0%B8%B3%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81-i.133246893.4175220255?sp_atk=988480cd-d25f-4218-a35b-87ae18798fd7&xptdk=988480cd-d25f-4218-a35b-87ae18798fd7,BIONIC ไบโอนิค (พ.ด.1) 100 กรัม  แพค 6 ซอง สารเร่ง 1 จุลินทรีย์การเกษตร จุลินทรีย์ดิน จุลินทรีย์ทำปุ๋ยหมัก,ปุ๋ยหมัก,จังหวัดนนทบุรี,4.9,,ขายแล้ว 232 ชิ้น,,360.0,360.0,,,official,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=4175220255&shopid=133246893,4175220255,133246893
https://shopee.co.th/%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8CPURE-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C100-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B8-%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%9B%E0%B8%81%E0%B8%95%E0%B8%B4-450-%E0%B8%A5%E0%B8%94-50-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD-225-%E0%B8%BF-i.469101015.17175851608?sp_atk=971d5c4f-14ab-4c2f-98e3-433ab8f3b441&xptdk=971d5c4f-14ab-4c2f-98e3-433ab8f3b441,สารจับใบชีวภัณฑ์PURE สารอินทรีย์100%สารจับใบชนิดไม่มีประจุ บรรจุ 1 ลิตร จากราคาปกติ 450 ลด 50% เหลือ 225 ฿,"อินทรีย์, สารอินทรีย์",จังหวัดปทุมธานี,5.0,,ขายแล้ว 5 ชิ้น,,450.0,180.0,-60%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=17175851608&shopid=469101015,17175851608,469101015
https://shopee.co.th/%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C-All-Bio-%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3-8-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%84-i.119111337.9523415184?sp_atk=38afb696-c1d6-4345-92e6-c7a24996ccc6&xptdk=38afb696-c1d6-4345-92e6-c7a24996ccc6,สารบำรุงพืช อินทรีย์ All Bio รวมสูตร 8 สูตร ออร์แกนิค,อินทรีย์,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 426 ชิ้น,,99.0,99.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=9523415184&shopid=119111337,9523415184,119111337
https://shopee.co.th/-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%81%E0%B8%97%E0%B9%89-Advanced-Nutrients-Rhino-Skin-1L-4L-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2-AN-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B8%94%E0%B8%B5%E0%B8%82%E0%B8%B6%E0%B9%89%E0%B8%99-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B9%88%E0%B8%87%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-i.958736834.18386112348?sp_atk=c2509993-d420-462d-a39c-92319fb4f3f7&xptdk=c2509993-d420-462d-a39c-92319fb4f3f7,"[ขวดแท้] Advanced Nutrients Rhino Skin 1L ,4L ปุ๋ย AN ช่วยให้พืชดูดซึมดีขึ้น บำรุงกิ่งก้านใหญ่",ไม่พบคำ,จังหวัดกรุงเทพมหานคร,5.0,,ขายแล้ว 47 ชิ้น,,,,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=18386112348&shopid=958736834,18386112348,958736834
https://shopee.co.th/%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%A5%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2ABC-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2AB-Hydroponics-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B9%84%E0%B8%AE%E0%B9%82%E0%B8%94%E0%B8%A3%E0%B9%82%E0%B8%9B%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%AA%E0%B9%8C-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B9%82%E0%B8%94%E0%B8%A2%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%83%E0%B8%8A%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99-Hydro-%E0%B9%84%E0%B8%AE%E0%B9%82%E0%B8%94%E0%B8%A3-i.14978633.23417434858?sp_atk=801aada7-086c-4f21-b79d-636587385575&xptdk=801aada7-086c-4f21-b79d-636587385575,สารละลายอินทรีย์สำหรับปลูกพืช ปุ๋ยABC ปุ๋ยAB Hydroponics สำหรับผักไฮโดรโปนิกส์ ใช้สำหรับปลูกพืชโดยไม่ใช่ดิน Hydro ไฮโดร,"สารละลาย, อินทรีย์",จังหวัดแพร่,4.9,,ขายแล้ว 17 ชิ้น,,49.0,49.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=23417434858&shopid=14978633,23417434858,14978633
https://shopee.co.th/%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B5%E0%B9%89%E0%B8%A2-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87-%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7-%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%81-i.1005036366.18891894546?sp_atk=6d675525-d4b4-409e-bdf9-ec99f893e2b9&xptdk=6d675525-d4b4-409e-bdf9-ec99f893e2b9,เซตคู่กำจัดเพลี้ย + บำรุง ผักสวนครัว ผักที่ต้องการการบำรุงแบบออร์แกนิก,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,5.0,,ขายแล้ว 12 ชิ้น,,790.0,790.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=18891894546&shopid=1005036366,18891894546,1005036366
https://shopee.co.th/%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D%E0%B8%81%E0%B8%AA%E0%B8%B4%E0%B8%81%E0%B8%A3-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1kg-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%A9-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5-100--i.112739803.6742383918?sp_atk=c67af3a9-0f9c-4efb-8b81-49ba1c1f5366&xptdk=c67af3a9-0f9c-4efb-8b81-49ba1c1f5366,ปุ๋ยอินทรีย์ชีวภาพชนิดเม็ดตราขวัญกสิกร ขนาด 1kg ปลอดสารพิษ ไร้สารเคมี 100%,"อินทรีย์, ปุ๋ยอินทรีย์, ชีวภาพ",จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 111 ชิ้น,,45.0,45.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=6742383918&shopid=112739803,6742383918,112739803
